@metric_space hamming
item1	1011110100111101001110000000110001101111111111100100111010111101
item2	0011110100110100001110010000110001100101111111000110011010111101
item3	0011110110111111100100000000110111100101111111000100011010111101
item4	0001110101110101001111000000110001100101110111000100011010111111
item5	0011110100111101001110000000110001110101111110001100011110111101
item6	0111110110111001001110000000010001101101111011000100011010100101
item7	0011110101111101101110010000110001100101011111000110011010111101
item8	1011110101111001011110000000100101100001111111000100010110100101
item9	0101111100110101001111000000110001100111111111000100010010111100
item10	0011110100111111001110000000100001100100011111000101011010111101
item11	0010110100111101001110010000110011100101011101000100011010111101
item12	1010110000111001001110000000110101100011101111000100011000111001
item13	0011111100011111101100000100110001110101111110000100011110111101
item14	0011110100111101001110000000110001000001111111000100001010111101
item15	0011111100101101001110000000010101100101111110000100111110111101
item16	0011110110111001001110000010111011100101101111000110110010110101
item17	0010110110111101001010000001010001100101111111000100001110101101
item18	0011110100111101011111000000110001100101111111000000011110111101
item19	0011111100111101011111000000110001100101111111000100011110111101
item20	0011110100111101001010000000110001100101111110100100011010111101
item21	0011110100110101001110010001100001100101111111000100011010011101
item22	0011110100111101001110001000110001100101011111001101011000111101
item23	0011110101111110001100000000010001100101001111100100011010111101
item24	0001110100011101001110100000010101100101111111000100010010111101
item25	0011110100111111001110000000110001101101111001000100001010111101
item26	0111110110111101001100100000110001100110111111000100011011111101
item27	0111111100011111000100100100110001100101111111000100011000101101
item28	0010110100111001001110000000100001100101111111000100011010111101
item29	0111110100111101001110000000110001000101111111000100011110111101
item30	0011111100011111001110000000110011000101110111100100011000111101
item31	0011110100001101000110000000110001100101111111000100010110111101
item32	0011110100111101001010000000110001100101111011001100011010011101
item33	0010110100111101001110000101111001100111011111000100011010011101
item34	0001110000111101001110000000110001100000111110010100011010010101
item35	0011110100111101001110000000110001100101111111000100011010111101
item36	0011110101111101001110000100110001100101111111000100011010111101
item37	0011110100111101001110000000100001100101111111000100011010111101
item38	0011110100111101001110000000110001100101111111000100010110111101
item39	0001110101011101001110000000110001100101111111000110011011111111
item40	0011110000111100111010101000100001100111101111000100011010110100
item42	0011110100111111001110000000110001100101011111000100010010111101
item43	0011110100111101001110000100110001100101111101000100011010101101
item44	0011010000111001001110000000110101100101111111000100011000111100
item45	0011010100111101000110000001011000101101110110001110011010111101
item46	0010110100111111001110000011110001101101110101000100001010111101
item47	0011110100111101001100000000110001000101111011000100010010111101
item48	0010110100111101001110100000010001110101011110000100011010111001
item49	0011110100111101001110000000110001100101110111000100011111111101
item50	1011110110111101001111000000111000100101111111010100001010111101
item51	0011110100111101001110010000010001100101101110010100011010010101
item52	0001100100111101000111000000110101101101111011000100011000111101
item53	0011010000111101001010001000111011100101110111000100011010111101
item54	0011110100011101001110011000110101100101101111011101011010111111
item55	0011110100111111001110000000010001100101111111000100011010111111
item56	1011100100111011000110001000110001100101111111001100011010111101
item57	0011110100011101001110000000100001100100111111000100011010111101
item58	0001110110111101011110000000110001100101001101000110010110111101
item59	0011010100110101001110000000110001101101111111100101011010110001
item60	0011110100111101000110100000101001110101111011000100111010111101
item61	0011110100100101001110000000110001110101111111000100011000011101
item62	1010110100011101001110110010010001100101111111000100011010111101
item63	0011110100110101101110000000110001000111111111010100011110101100
item64	0111110110111101000110010100110001100101111111001110011110111101
item65	0011110100111101001011000010110001100101111101000100011010111111
