@metric_space hamming
item1	0110010011100001001100110100001010000101110000111010011010100111
item2	0110010011100001001100110110001010000101111000111010010010100111
item3	0100010011100001001000110000101110000101111000101010011010110011
item4	0110001010000001101100011100100010000101111000101010011000100111
item5	0010010010100001001100110100001010000101011000001010011011100011
item6	0110010010100001001100111100010000100101100000111000011010100111
item7	0110010010100001001100111010001010000101111000111000011010100111
item8	0110010010100000101101110100001011000101101100011010011011100111
item9	1111010011100101001100010101001000000111111000111010011010100111
item10	1111010010100001001000100100001010000110111000011011011010110101
item11	0111010010100001001100110100001000000101111001111010010010100011
item12	0110010010100001001100110100001010010101111000111010000010100111
item13	0110010010100001001100110000001010000001111000111011011000100101
item14	1110010010100001011100110100001010000100111000111010011010100111
item15	0110000010100001001001100100001010000100111000111110111000001110
item16	0110010010000001001100010100011011000000110000001010011010100111
item17	0110010010100101001100110100001000010101111000100010011010100111
item18	0110010000100001001100110101001010000101101000111010011010100111
item19	0110010010100001001100110110001010010001111000111010011110100111
item20	0100100010100001000100110100001110000101111000111010111010100101
item21	0110010110100101101100010100000010110101111000111010011011100111
item22	0110010000100001001100111000001010000100111001011010011011100111
item23	0110010010100001000100110100001010000101110000111111011010100010
item24	0110010010100001101101011110001010100101111000111010011010100111
item25	0010010010100001001100110100001011000000101000111110011010100110
item26	0111010010101101001100110010001011000101110000111010011010110110
item27	0110010010101011000100110100001010000101111000111011011110100111
item28	0110000010100001010100110100011111000101111000111011101010000111
item29	0110010010100001001100110100011010000101111000111010010010101111
item30	0110010010100001001100110100001010001101111000111010011010100111
item31	0110000010101001001100110100001010000001111001111000011010110111
item32	0110010010100001001100110100001000010101011000111010011010100111
item33	0110011010100001001100110010001010000100111010111011010010100111
item34	0010010010100000001100110100000010000100101000111010011010100111
item35	0110010010100001001100110110011010000101111000111010001010100111
item36	0110010001100001000100111100001110000101111000111010011110100111
item37	0110010010000001001100110100001010000101111000111010111011100111
item38	0110000010100101001100111100001010000111111000111011010010100111
item39	0011010000101001001100110100001010110101101000111010011010100111
item40	1110010010100001011101110100001000000101101000111010010010100111
item41	0100000010100000000101110100001010000001111000111010001110100111
item42	0110010010110001001100110100011010100111111000111001011010100111
item43	0111011011101001001100110100000010000111011000111010011010100101
item44	0110010010110011001100110010001010010101111011111010011010100111
item45	0110010010100001001100111100001110000101110000011010011011100111
item46	0110000010110001001100110100001010100111111000101011011011101111
item47	0110000010100001001100110100001011000111111000111010011010100111
item48	0110010010100111001100110101000010000101111000111010011010100111
item49	0010010010100001101100111100001010000101011000111010010010100011
item50	0110001010100001001110110100111010000101110000111010011010110111
item51	0010010010100001101100100100001010000101111001111011011011100010
item52	0110110011100011001100110100001010000101111000111010011010100111
item53	0110010010000001001100110100001000100111110000011010011010000111
item54	1100010010100001001100110100000010000110111100111010011010100111
item55	0110010011110000011100110100001010000001111001101010011010100111
item56	0110010010101001001100010100111110010001111000110010011110100111
item57	0110000010101011001100110100000010000101111000111011011010110111
item58	1110010010100001001100110100001010000101111100111010011000100101
item59	0110000010100000001100110111001010100101111000110010011010101011
item60	0110010010100001001000111101001000000101110010111000010010100101
item61	0110110000100000001100110100001010001001111010111010011010101111
item62	0111010010100001001000010100000010000101101001111010011010100111
item63	0110010010100000000101110100011011000100111000111010101110100111
item64	1100110010100001001100100100001010000101111000111010101010100011
item65	0110010010100001001100110100001010001001110000111010001010000111
item67	0110010010100001001100110100011010000101111000110010110010100111
item68	0110010010000001001100110100001011000101111000111011011010100111
item69	0110010010110001001100110100101010000100111000111010011110100111
item70	0110010010100101001100110100001010010101111000110111110010100111
item71	0110010010001011001100110100001010100101011000111010001001100111
item72	0110010010100011001101110110001010010101111010111001011010100111
item73	0110000111000001001100110100001010100001111000111010011010100011
item74	0100000010100101001000110100001010100101111000111010011011100111
item75	0110000010100001001101111000001010000100111000111010011110100111
item76	1110010010101001001100110100001011000101101000111010011000100111
item77	1110010010100001001110110100001011000001101011111010011010100111
item78	0010010010100011001110111100001010001101101010111110011010100111
item79	0110010010100001001100100101000010000101111000111010011000100111
item80	1110010010100001001100111100001010010001111000111010001010100111
item81	0110010010100001011100100100011010000101111000111010111110000111
item82	0110010010110001001000010100001000000101110000111011011010100111
item83	0110010010100001001100110100000010010101111011111010111010100111
item84	0101010010100001001100110000001011001101111100111010011010100111
item85	0110010010100001001000100000011010100101111000111010011010100111
item86	1110010010100001001100111100001010000101111000110010011010100111
item87	0110010010101001001100110100001010010101111000111010010010000111
item89	0110010100100001001100110100001010000101110000111010011011110111
item90	0100010010100001001110010100001000000110111100111010011010100111
item91	0111011010100001001100110100001010010101111000111010011110100111
item92	0110010000100001011100110100001010000101101000111010011010100101
item93	1110001110000001001100110100011000000101010000111010011010100111
item94	0110100011100001011100110110001010000111111000111111011010100101
item95	0100000010100001001100110001001000000101111010111010011010100101
item96	0110011010100001001100110100011010000101111000111010011011100111
item97	0110010010110001001110110100001010001101111000111011011010001111
item98	0110010010100001001000100100001010000101111000111010011010100111
item99	1110010011100001001100110100001010000101111000011010011100100111
item100	0110010111101001000110110100000010100101111000111010011110110111
item101	0100010010100001010100110100001000000111101001111110011010000111
item102	0110010000100101101100110100011010000101101000101010001010100111
item103	0010010010101011001100110100001010000111111000101010011011100111
item104	0110010010100000001100010100001010000101111000111010011110100111
item105	0100010010100001001000010100001010000101111010111010011010101111
item106	0110010010000101111100110110001000100100111000111010011010100111
item107	0110010010100001001110111110000000000101111000111010011010100111
item108	0110010001100001001100100100001110000101111000111010101010110110
item109	0110110010100001001100110100001010000111101001111100011010000010
item110	0110011010100001001100110110001000010111111000111010011010100111
item111	0110000010101001001100110100001010100101110010111110011010100001
item112	0100010010110001001101110100011010010101111000111011011010100111
item113	0110010010001011011100110110011010000101110000110010111010101111
item114	0111010010100101001000110000001010000101111000101110011010110111
item115	0010010110100011000100110000001110101101110000111010111010101011
item116	0110010110000001001100110100001010001101101100111010011010100111
item117	0110010010100001001100110100011010000101111000111010111110100110
item118	0101010010100001001100110100001010100101111000111110011000100111
item119	0110000010000001001100110100001010000101111000101010011010100111
item120	0110110010100001001110100100001010000100111000001010011101110111
item121	1111010011100001001100110100001010000101111010111000111010100111
