@metric_space hamming
item1	0010000000101111110110000000111111000010011000000000010111000001
item2	0110000101101101111001010000011111000010111000001000101111000001
item3	0010010101111101110101110000111111010010001100001000110111000001
item4	0100000100011101111001010000100101000010111000001001111111000011
item5	0010000101111101111011010000111111000010111000100100110011000001
item6	0010000001101111111001000000111111110010011100001010110111000001
item7	0010000101111101111001010000011101100011101000001000110001000000
item8	1010100101111110111001010001111111000110111010001000010111100001
item9	0010000001111111101010100000111011000010111000011000110111000001
item10	0010000111110101111001010000111111000010111010101000110111001011
item11	0011000101111101111011010010101111000010110000001000110111100001
item12	1000001101011101101001010000111111000010111000001000110111000001
item13	0010000100111100111001000000111111000010011000001000110101000001
item14	0110010101111111111101010010101111010110101000001000110101000001
item15	0010010101111101111011000000111111010010110000110000111011000001
item16	1000000101111101111001100001111111000110011000001001110100000001
item17	0110000101111101111000010000111111000000111000001100110111101001
item18	0100000100111101111001010000011111010010111000001000100011010001
item20	0010000100111101011001010000111110000010111000101000110101001001
item21	0010000101111101111101010000110011000010111000001001110111001011
item22	0110000101110101111001010000111111000010011000001000110111000001
item23	0110001101011101110001010000111111000000110000001000110111001000
item24	0010100101111100111101110000111111000111111000001000110111100001
item25	0010000101111101111001010100111110000011011000001001110111000001
item26	1010100101111101101101010000011101000010111000001000111011000001
item27	0010001100011101111001010100111111000010111000001000110111001101
item29	0010000101111101111001010011111110001010111010001000111010000001
item30	0010000101011101111001010100111111000010111000001100110111001011
item31	0010000101110101111001010000111101001110111000101000100111010011
item32	0110000101111101111001110000111111000010111001011000111111000000
item33	0010000101111101011001010010111111000010111100001000110111000000
item34	0010110101111111111001000001110111000011111000001000110111000001
item35	0110000101110101111001010000111111000110011010001000100111100001
item36	0010000101111001101101000000001101000010111010100000110111100101
item37	0010100101111100111001010000111111001110111000001010110101000001
item38	1010000100110101101000010000110111000110111010001010110111000001
item39	0010100101110101110001010000111010100000111000000000110001000001
item40	0110000101101101111011010000111101000010101000001000110111000001
item41	0110100111111101111001001000111111000010110100001100110111001001
item42	1110000101111101111001010001111111000010111000011100110111000001
item43	0010000111111101111001010000110111000010111001001101100101000101
item44	0010000101111101110101010000111111000001110000001100111101000001
item46	0010000101110000111001001000111111000010111100001000110100000101
item47	0010000101110101011001010000110010100010101000001000110111000001
item48	0010000100111101111001010000111111000010111000001000010111000001
item49	0011000101111111110001010000111110110010110000001000110111000000
item50	0010000100110101111001010000110111000010111000001000110111010001
item51	0010100100111101101001011000111111000011111000001000110111000001
item52	0010000100111101111001010101111111000010101000001000110111000001
item53	1010000100111101111011100000111111000010111010001000010111000001
item54	0010000101111101011001001000111101000010111000001100010111010001
item55	0010000101011101111001010000101111000010110100011000000111100001
item56	0010000101111101111001110000111110000010110000001000000011000001
item57	0010000101111101111000010000111011000010111000001000110101000001
item58	0010010011111101111000010010111111100010111001001000111111100101
item59	0001100101011101111001000001111011000010111000001000110111000001
item61	0010000101111101111000011000111111010010111000001000110110000001
item62	0010000111111101111001010110011111000010111000001000110111001000
item63	0010000101111101111001010010111111000110111000000000110101000010
item64	0010000101011100111101010001111011000110111000001100110111000001
item65	0010000101111101111001010000111111000010011001001000110111000001
item66	0010000101111001111001010000111110000110111000001000110111000001
item68	0010000101111110111001010000111111000010111000001010110111000101
item69	0010000101111100101001010000101111000010011011001000110111000001
item70	0010000101110101111001010000111110000000011000001000110111000001
item71	0000100101111101111001010100111111000010111000001010110101000001
item72	0011000101111101101001010110111110000010010000001000111111010110
item73	0010000100111101111001010000111001100011101000001000110111000000
item75	0011000101111101110001010000111111010000111000001100110111000001
item76	0000000001111101110001100000111111000010101000001000110110000001
item77	0010000101111101111001010010111111000010111000001010110101000001
item78	0010000101111101111111010000101111010010111000001000010101000001
item79	0010111101111001101001010000111111000110011000001000110111000001
item80	0010000111111111111001010000111111000010101000101000111111000101
item81	0010000101011101100001110000111111000010111010001000110111000011
item82	0010000101111111111001010000111111000010111001001000110110000001
item83	0010000001111001111000010000101111000010111000001000010111001001
item84	0011000101110101011101010000111111100010110000001000000111110000
item85	1010010000111101101101010000111111100110111100001000110111101001
item86	0010000101111001111001010001111111001010111000001000110111000001
item87	0011000101111101111001010000101111000010111010001000010100000001
item88	0011010101111101101011010011111111001000111000101000110111110001
item89	0010000101111100111001010000111110000010111000001000110011000001
item90	0010010001111101110101010010111111000111111010001000110111000001
item91	0010000001111001111001010001111111010010101000001000110111000001
item92	0010000101101011111000010000111111000010111000001000011111000000
item93	0010000101111100100001010110111101000010111000001000110111001001
item94	0010000101111001101001010000101111000000111001001000100111010001
item95	0010000101111101101001011000111111000010111000001000110111000001
item97	0010000101011101111001001000110111000110101000001000110111100001
item98	0010000101111101111001011000111111000010111000001000110111010001
item99	0011000101111111111001010000111111000010011000001000110111001001
item100	1010100101011101111001010000111111000010111010001000110111000001
item101	1101110111000101101000111001000001001001101001011001000001010000
item102	1101110111000100100001011000000000001001111001010001000111010000
item103	0101110011000110001000011001000001101010111101000101100101011000
item104	0001111110000100101000011101000001011011111000010101000110011100
item105	1101100111000100100000011101000000001011111101010111001111010000
item106	0101110111000000101000011001000101001001111010010101000111010000
item107	0101110111000010101000011101000001001001111001011101001111011010
item109	1101110110100100101010011101000001001001111001110010000111011000
item110	0011101111000100101000011000100001000001111101110101000111010010
item111	0101110111000110001000011001000001011111110001010101000101011001
item112	0100110111000100001000011001100101101001111011110001000011011000
item113	0101110111010100111000111001010001101001111000010101000111011011
item114	0101110111000110101000011010000001001001111001010001010111011000
item115	0011110011000000010000001001000001000001111001010001010111111001
item116	0101110111000100101000001111000001001101111001011101000111011010
item117	0101010111000100100000001001001001001001111001010101000111011010
item118	0101110111000100101000010001010001001111111001010100010111010000
item119	0101100111100101101000011001000000001001111001000001000111011000
item120	0101110110000100100000011001000001001000111001010011000111010000
item121	0101110111000100101000111111000001101001111001010001010111011000
item122	0101110111000100101100011001100001001001111001010101000011011000
item123	0101111110100100101000011001000011000001011001000101000111011000
item124	0101111111010100101000011001000001011001111001110101100111011000
item125	0101010111000100101101111001000000001001111001010101000111011000
item126	0101100111001100101001011001010001100000111100010101000111011000
item127	0101110111000100101010011001000001001101111001110101000011011001
item128	0001110011001100101000011000000001001001111001010100100111011000
item129	0101110111000100101000011001000001011001111001010100000111001000
