@metric_space hamming	
item1	1010111010101110101010101010111000101010011101010111010101110101
item2	0010101010101010101011101010111010101010011101010111110101110101
item3	1000101001110101011101010111010111101010011101010111010101111101
item4	0111010101110111011101010111010111101010010101010101010101110101
item5	0111110101110111011101110111010111101010010101010101010111111100
item6	1010111001110101011101010111010100101010011101010111010101111101
item7	0111110101110111011101010111010111101011110101011111010111100101
item8	1111110101110111011101110111011111101010010101010101010111001101
item9	1110101111111101011101010111010110101010011101010111010101111100
item10	0111010101110111011101010111010001101010010101010101010101110101
item11	0101110101110111011101110111010110001010010101010101010100110101
item12	1101111101110111011101110111010110001011110101010101010100110101
item13	1110111010101110101010101010111000101010011101010111010101110101
item14	1110101010101010101011101010111010101010011101010111110101110101
item15	1110101101110101011101010111010111101010011101010111010101101101
item16	0111010101110111011101010111010111100010010101010101010101010100
item17	0011110101110111011101110111010111100010000101010111010111111100
item18	0000111001110101011101110111010100101010011101010111010101111101
item19	0101110101010111011101010111010111101011110101011111010111100101
item20	1111110101110111011101010111011001101010010101010101010111001111
item21	1110101111111101011101010111010110101010011101010111010101111110
item22	0111010101010111011101010111011111101010010101010101011101110111
item23	0000010101110111011101110111010110001010010101010101010100110101
item24	1101000101110111011101110111010110001011110101010101010100110101
